parent	node
Cations and iron carrying compounds	PA4687
Cations and iron carrying compounds	PA4688
Cations and iron carrying compounds	PA4705
Cations and iron carrying compounds	PA4706
Cations and iron carrying compounds	PA4707
Cations and iron carrying compounds	PA4708
Cations and iron carrying compounds	PA4709
Cations and iron carrying compounds	PA4710
Cations and iron carrying compounds	PA4764
Cations and iron carrying compounds	PA4825
Cations and iron carrying compounds	PA4834
Cations and iron carrying compounds	PA4835
Cations and iron carrying compounds	PA4836
Cations and iron carrying compounds	PA4837
Cations and iron carrying compounds	PA4880
Cations and iron carrying compounds	PA5021
Cations and iron carrying compounds	PA5216
Cations and iron carrying compounds	PA5217
Cations and iron carrying compounds	PA5248
Cations and iron carrying compounds	PA5268
Cations and iron carrying compounds	PA5287
Cations and iron carrying compounds	PA5328
Cations and iron carrying compounds	PA5362
Cations and iron carrying compounds	PA5435
Cations and iron carrying compounds	PA5473
Cations and iron carrying compounds	PA5498
Cations and iron carrying compounds	PA5499
Cations and iron carrying compounds	PA5500
Cations and iron carrying compounds	PA5501
Cations and iron carrying compounds	PA5518
Cations and iron carrying compounds	PA5529
Cations and iron carrying compounds	PA5531
Transport and binding proteins	"Nucleosides, purines and pyrimidines"
"Nucleosides, purines and pyrimidines"	PA0166
"Nucleosides, purines and pyrimidines"	PA0352
"Nucleosides, purines and pyrimidines"	PA0438
"Nucleosides, purines and pyrimidines"	PA1507
"Nucleosides, purines and pyrimidines"	PA1949
"Nucleosides, purines and pyrimidines"	PA2938
"Nucleosides, purines and pyrimidines"	PA4647
Transport and binding proteins	Other@Transport and binding proteins
Other@Transport and binding proteins	PA0156
Other@Transport and binding proteins	PA0157
Other@Transport and binding proteins	PA0158
Other@Transport and binding proteins	PA0184
Other@Transport and binding proteins	PA0185
Other@Transport and binding proteins	PA0186
Other@Transport and binding proteins	PA0246
Other@Transport and binding proteins	PA0424
Other@Transport and binding proteins	PA0458
Other@Transport and binding proteins	PA0969
Other@Transport and binding proteins	PA0970
Other@Transport and binding proteins	PA0971
Other@Transport and binding proteins	PA0972
Other@Transport and binding proteins	PA0973
Other@Transport and binding proteins	PA1019
Other@Transport and binding proteins	PA1236
Other@Transport and binding proteins	PA1271
Other@Transport and binding proteins	PA1361
Other@Transport and binding proteins	PA1475
Other@Transport and binding proteins	PA1476
Other@Transport and binding proteins	PA1477
Other@Transport and binding proteins	PA1626
Other@Transport and binding proteins	PA1875
Other@Transport and binding proteins	PA1958
Other@Transport and binding proteins	PA2047
Other@Transport and binding proteins	PA2277
Other@Transport and binding proteins	PA2278
Other@Transport and binding proteins	PA2279
Other@Transport and binding proteins	PA2306
Other@Transport and binding proteins	PA2308
Other@Transport and binding proteins	PA2491
Other@Transport and binding proteins	PA2492
Other@Transport and binding proteins	PA2594
Other@Transport and binding proteins	PA2596
Other@Transport and binding proteins	PA2599
Other@Transport and binding proteins	PA3137
Other@Transport and binding proteins	PA3204
Other@Transport and binding proteins	PA3206
Other@Transport and binding proteins	PA3212
Other@Transport and binding proteins	PA3236
Other@Transport and binding proteins	PA3442
Other@Transport and binding proteins	PA3443
Other@Transport and binding proteins	PA3445
Other@Transport and binding proteins	PA3448
Other@Transport and binding proteins	PA3449
Other@Transport and binding proteins	PA3719
Other@Transport and binding proteins	PA3827
Other@Transport and binding proteins	PA3828
Other@Transport and binding proteins	PA3933
Other@Transport and binding proteins	PA3936
Other@Transport and binding proteins	PA3937
Other@Transport and binding proteins	PA3938
Other@Transport and binding proteins	PA4045
Other@Transport and binding proteins	PA4143
Other@Transport and binding proteins	PA4456
Other@Transport and binding proteins	PA4459
Other@Transport and binding proteins	PA4460
Other@Transport and binding proteins	PA4461
Other@Transport and binding proteins	PA4624
Other@Transport and binding proteins	PA4821
Other@Transport and binding proteins	PA4878
Other@Transport and binding proteins	PA4990
Other@Transport and binding proteins	PA4997
Other@Transport and binding proteins	PA5160
Other@Transport and binding proteins	PA5235
Other@Transport and binding proteins	PA5291
Other@Transport and binding proteins	PA5375
Other@Transport and binding proteins	PA5450
Transport and binding proteins	Porins
Porins	PA0151
Porins	PA0162
Porins	PA0189
Porins	PA0192
Porins	PA0240
Porins	PA0291
Porins	PA0427
Porins	PA0434
Porins	PA0470
Porins	PA0755
Porins	PA0781
Porins	PA0833
Porins	PA0931
Porins	PA0958
Porins	PA1041
Porins	PA1119
Porins	PA1248
Porins	PA1271
Porins	PA1302
Porins	PA1322
Porins	PA1365
Porins	PA1613
Porins	PA1777
Porins	PA1910
Porins	PA1922
Porins	PA2057
Porins	PA2113
Porins	PA2289
Porins	PA2291
Porins	PA2391
Porins	PA2420
Porins	PA2466
Porins	PA2495
Porins	PA2505
Porins	PA2522
Porins	PA2525
Porins	PA2590
Porins	PA2688
Porins	PA2700
Porins	PA2760
Porins	PA2837
Porins	PA2900
Porins	PA2911
Porins	PA3038
Porins	PA3186
Porins	PA3268
Porins	PA3279
Porins	PA3280
Porins	PA3404
Porins	PA3408
Porins	PA3521
Porins	PA3588
Porins	PA3647
Porins	PA3692
Porins	PA3790
Porins	PA3894
Porins	PA3901
Porins	PA4067
Porins	PA4099
Porins	PA4137
Porins	PA4156
Porins	PA4168
Porins	PA4179
Porins	PA4208
Porins	PA4221
Porins	PA4501
Porins	PA4514
Porins	PA4597
Porins	PA4675
Porins	PA4710
Porins	PA4837
Porins	PA4898
Porins	PA4974
Porins	PA5158
Transport and binding proteins	Unknown substrate
Unknown substrate	PA0136
Unknown substrate	PA0137
Unknown substrate	PA0138
Unknown substrate	PA0198
Unknown substrate	PA0199
Unknown substrate	PA0229
Unknown substrate	PA0241
Unknown substrate	PA0273
Unknown substrate	PA0323
Unknown substrate	PA0334
Unknown substrate	PA0425
Unknown substrate	PA0426
Unknown substrate	PA0443
Unknown substrate	PA0476
Unknown substrate	PA0485
Unknown substrate	PA0693
Unknown substrate	PA0694
Unknown substrate	PA0703
Unknown substrate	PA0786
Unknown substrate	PA0811
Unknown substrate	PA0860
Unknown substrate	PA1051
Unknown substrate	PA1108
Unknown substrate	PA1113
Unknown substrate	PA1131
Unknown substrate	PA1144
Unknown substrate	PA1212
Unknown substrate	PA1231
Unknown substrate	PA1237
Unknown substrate	PA1282
Unknown substrate	PA1286
Unknown substrate	PA1316
Unknown substrate	PA1419
Unknown substrate	PA1425
Unknown substrate	PA1435
Unknown substrate	PA1436
Unknown substrate	PA1491
Unknown substrate	PA1497
Unknown substrate	PA1519
Unknown substrate	PA1569
Unknown substrate	PA1650
Unknown substrate	PA1848
Unknown substrate	PA1877
Unknown substrate	PA1882
Unknown substrate	PA1908
Unknown substrate	PA1964
Unknown substrate	PA1993
Unknown substrate	PA2006
Unknown substrate	PA2018
Unknown substrate	PA2019
Unknown substrate	PA2042
Unknown substrate	PA2114
Unknown substrate	PA2135
Unknown substrate	PA2210
Unknown substrate	PA2307
Unknown substrate	PA2314
Unknown substrate	PA2327
Unknown substrate	PA2329
Unknown substrate	PA2351
Unknown substrate	PA2389
Unknown substrate	PA2472
Unknown substrate	PA2493
Unknown substrate	PA2494
Unknown substrate	PA2500
Unknown substrate	PA2526
Unknown substrate	PA2527
Unknown substrate	PA2528
Unknown substrate	PA2558
Unknown substrate	PA2653
Unknown substrate	PA2678
Unknown substrate	PA2701
Unknown substrate	PA2811
Unknown substrate	PA2835
Unknown substrate	PA2836
Unknown substrate	PA2857
Unknown substrate	PA2858
Unknown substrate	PA2933
Unknown substrate	PA2983
Unknown substrate	PA3019
Unknown substrate	PA3039
Unknown substrate	PA3136
Unknown substrate	PA3228
Unknown substrate	PA3252
Unknown substrate	PA3253
Unknown substrate	PA3254
Unknown substrate	PA3264
Unknown substrate	PA3265
Unknown substrate	PA3303
Unknown substrate	PA3304
Unknown substrate	PA3336
Unknown substrate	PA3447
Unknown substrate	PA3467
Unknown substrate	PA3473
Unknown substrate	PA3520
Unknown substrate	PA3522
Unknown substrate	PA3523
Unknown substrate	PA3573
Unknown substrate	PA3581
Unknown substrate	PA3595
Unknown substrate	PA3676
Unknown substrate	PA3677
Unknown substrate	PA3709
Unknown substrate	PA3718
Unknown substrate	PA3749
Unknown substrate	PA3779
Unknown substrate	PA3780
Unknown substrate	PA3892
Unknown substrate	PA3926
Unknown substrate	PA4034
Unknown substrate	PA4064
Unknown substrate	PA4065
Unknown substrate	PA4096
Unknown substrate	PA4113
Unknown substrate	PA4126
Unknown substrate	PA4136
Unknown substrate	PA4187
Unknown substrate	PA4206
Unknown substrate	PA4207
Unknown substrate	PA4233
Unknown substrate	PA4343
Unknown substrate	PA4355
Unknown substrate	PA4374
Unknown substrate	PA4375
Unknown substrate	PA4500
Unknown substrate	PA4593
Unknown substrate	PA4594
Unknown substrate	PA4598
Unknown substrate	PA4599
Unknown substrate	PA4622
Unknown substrate	PA4654
Unknown substrate	PA4719
Unknown substrate	PA4887
Unknown substrate	PA4897
Unknown substrate	PA4900
Unknown substrate	PA4903
Unknown substrate	PA5030
Unknown substrate	PA5095
Unknown substrate	PA5099
Unknown substrate	PA5230
Unknown substrate	PA5231
Unknown substrate	PA5252
Unknown substrate	PA5282
Unknown substrate	PA5311
Unknown substrate	PA5370
Unknown substrate	PA5530
Unknown substrate	PA5544
Unknown substrate	PA5545
Unknown substrate	PA5548
Regulation	Regulatory functions
Regulatory functions	DNA interactions
DNA interactions	PA0962
DNA interactions	PA2273
DNA interactions	PA3007
DNA interactions	PA3381
DNA interactions	PA3563
DNA interactions	PA3664
DNA interactions	PA3815
DNA interactions	PA4363
DNA interactions	PA4421
DNA interactions	PA4674
DNA interactions	PA4778
DNA interactions	PA5105
DNA interactions	PA5125
DNA interactions	PA5360
Regulatory functions	Other@Regulatory functions
Other@Regulatory functions	PA0487
Other@Regulatory functions	PA0674
Other@Regulatory functions	PA1364
Other@Regulatory functions	PA1494
Other@Regulatory functions	PA2051
Other@Regulatory functions	PA2094
Other@Regulatory functions	PA2491
Other@Regulatory functions	PA2559.1
Other@Regulatory functions	PA3385
Other@Regulatory functions	PA4033
Other@Regulatory functions	PA4378
Other@Regulatory functions	PA4379
Other@Regulatory functions	PA4446
Other@Regulatory functions	PA4721
Other@Regulatory functions	PA4895
Other@Regulatory functions	PA4944
Other@Regulatory functions	PA5117
Other@Regulatory functions	PA5288
Other@Regulatory functions	PA5365
Regulatory functions	Protein interactions
Protein interactions	PA0906
Protein interactions	PA1121
Protein interactions	PA1244
Protein interactions	PA1616
Protein interactions	PA1705
Protein interactions	PA1706
Protein interactions	PA1710
Protein interactions	PA1711
Protein interactions	PA1714
Protein interactions	PA2127
Protein interactions	PA2486
Protein interactions	PA3658
Protein interactions	PA3719
Protein interactions	PA3900
Protein interactions	PA4178
Protein interactions	PA4608
Protein interactions	PA4674
Protein interactions	PA4941
Regulatory functions	RNA interactions
RNA interactions	PA0905
RNA interactions	PA1414
RNA interactions	PA4951
RNA interactions	PA5183.1
Regulatory functions	Small molecule interactions
Small molecule interactions	PA0169
Small molecule interactions	PA0285
Small molecule interactions	PA0290
Small molecule interactions	PA0338
Small molecule interactions	PA0575
Small molecule interactions	PA0600
Small molecule interactions	PA0745
Small molecule interactions	PA0847
Small molecule interactions	PA0861
Small molecule interactions	PA1032
Small molecule interactions	PA1107
Small molecule interactions	PA1120
Small molecule interactions	PA1130
Small molecule interactions	PA1181
Small molecule interactions	PA1423
Small molecule interactions	PA1432
Small molecule interactions	PA1433
Small molecule interactions	PA1561
Small molecule interactions	PA1727
Small molecule interactions	PA1775
Small molecule interactions	PA1851
Small molecule interactions	PA1930
Small molecule interactions	PA2072
Small molecule interactions	PA2567
Small molecule interactions	PA2593
Small molecule interactions	PA2771
Small molecule interactions	PA2870
Small molecule interactions	PA3177
Small molecule interactions	PA3217
Small molecule interactions	PA3258
Small molecule interactions	PA3311
Small molecule interactions	PA3343
Small molecule interactions	PA3387
Small molecule interactions	PA3476
Small molecule interactions	PA3478
Small molecule interactions	PA3479
Small molecule interactions	PA3825
Small molecule interactions	PA4108
Small molecule interactions	PA4196
Small molecule interactions	PA4293
Small molecule interactions	PA4332
Small molecule interactions	PA4367
Small molecule interactions	PA4601
Small molecule interactions	PA4723
Small molecule interactions	PA4725
Small molecule interactions	PA4781
Small molecule interactions	PA4959
Small molecule interactions	PA4969
Small molecule interactions	PA5017
Small molecule interactions	PA5272
Small molecule interactions	PA5295
Small molecule interactions	PA5324
Small molecule interactions	PA5325
Small molecule interactions	PA5326
Small molecule interactions	PA5327
Small molecule interactions	PA5328
Small molecule interactions	PA5442
Small molecule interactions	PA5487
Small molecule interactions	PA5536
Regulation	Signal transduction
Signal transduction	Other@Signal transduction
Other@Signal transduction	PA0169
Other@Signal transduction	PA0285
Other@Signal transduction	PA0290
Other@Signal transduction	PA0338
Other@Signal transduction	PA0413
Other@Signal transduction	PA0414
Other@Signal transduction	PA0415
Other@Signal transduction	PA0417
Other@Signal transduction	PA0575
Other@Signal transduction	PA0656
Other@Signal transduction	PA0847
Other@Signal transduction	PA0861
Other@Signal transduction	PA1107
Other@Signal transduction	PA1120
Other@Signal transduction	PA1181
Other@Signal transduction	PA1306
Other@Signal transduction	PA1433
Other@Signal transduction	PA1727
Other@Signal transduction	PA1851
Other@Signal transduction	PA2072
Other@Signal transduction	PA2567
Other@Signal transduction	PA2771
Other@Signal transduction	PA2870
Other@Signal transduction	PA3177
Other@Signal transduction	PA3258
Other@Signal transduction	PA3295
Other@Signal transduction	PA3311
Other@Signal transduction	PA3343
Other@Signal transduction	PA3409
Other@Signal transduction	PA3807
Other@Signal transduction	PA3947
Other@Signal transduction	PA4332
Other@Signal transduction	PA4367
Other@Signal transduction	PA4601
Other@Signal transduction	PA4959
Other@Signal transduction	PA5017
Other@Signal transduction	PA5295
Other@Signal transduction	PA5442
Other@Signal transduction	PA5487
Signal transduction	PTS
PTS	PA0337
PTS	PA3560
PTS	PA3562
PTS	PA3760
PTS	PA3761
PTS	PA3885
PTS	PA4464
PTS	PA4466
Signal transduction	Two-component systems
Two-component systems	PA0033
Two-component systems	PA0034
Two-component systems	PA0178
Two-component systems	PA0179
Two-component systems	PA0463
Two-component systems	PA0464
Two-component systems	PA0601
Two-component systems	PA0756
Two-component systems	PA0757
Two-component systems	PA0928
Two-component systems	PA0929
Two-component systems	PA0930
Two-component systems	PA1098
Two-component systems	PA1099
Two-component systems	PA1157
Two-component systems	PA1158
Two-component systems	PA1179
